100,0.0100136,0.141859,0.0705882
200,0.0240803,0.201941,0.119244
300,0.0391006,0.234842,0.166497
400,0.0500679,0.221014,0.226537
500,0.0619888,0.20504,0.302326
600,0.0720024,0.261068,0.275799
700,0.09799,0.253916,0.385915
800,0.106096,0.253916,0.41784
900,0.119925,0.258923,0.463168
1000,0.154972,0.277996,0.557461
1100,0.152111,0.319004,0.476831
1200,0.164986,0.311136,0.530268
1300,0.190973,0.31805,0.60045
1400,0.196934,0.323057,0.609594
1500,0.205994,0.319004,0.64574
1600,0.222921,0.309944,0.719231
1700,0.238895,0.319004,0.748879
1800,0.262022,0.319004,0.821375
1900,0.267029,0.31805,0.83958
2000,0.28491,0.319004,0.893124
2100,0.300884,0.393867,0.763923
2200,0.319004,0.389099,0.819853
2300,0.339985,0.389814,0.872171
2400,0.355959,0.39506,0.901026
2500,0.374079,0.392914,0.952063
2600,0.379086,0.389099,0.974265
2700,0.402212,0.391006,1.02866
2800,0.423908,0.396967,1.06787
2900,0.423908,0.39196,1.08151
3000,0.458002,0.392914,1.16566
3100,0.529051,0.427008,1.23897
3200,0.529051,0.406027,1.30299
3300,0.513077,0.41008,1.25116
3400,0.575066,0.402927,1.42722
3500,0.539064,0.393152,1.37113
3600,0.550985,0.393867,1.39891
3700,0.570059,0.394106,1.44646
3800,0.596046,0.39506,1.50875
3900,0.703096,0.405073,1.73573
4000,0.603914,0.41008,1.47267
4100,0.630856,0.49901,1.26421
4200,0.641108,0.488997,1.31107
4300,0.658989,0.488043,1.35027
4400,0.67997,0.488043,1.39326
4500,0.758886,0.512123,1.48184
4600,0.749111,0.504971,1.48347
4700,0.733852,0.497103,1.47626
4800,0.80204,0.497818,1.61111
4900,0.766993,0.495911,1.54663
5000,0.790834,0.497818,1.5886
5100,0.848055,0.48995,1.7309
5200,0.830889,0.494003,1.68195
5300,0.827074,0.499964,1.65427
5400,0.900984,0.494003,1.82384
5500,0.898123,0.488997,1.83667
5600,0.92411,0.493765,1.87156
5700,0.907898,0.499964,1.81593
5800,0.952005,0.504971,1.88527
5900,0.956059,0.505924,1.88973
6000,1.00207,0.491142,2.04029
6100,0.980139,0.48995,2.00049
6200,1.00398,0.498056,2.0158
6300,1.00398,0.497818,2.01676
6400,1.06788,0.492096,2.17006
6500,1.10388,0.516891,2.13561
6600,1.20997,0.501156,2.41437
6700,1.08218,0.501871,2.15629
6800,1.09506,0.509024,2.15129
6900,1.22499,0.539064,2.27245
7000,1.18804,0.502825,2.36273
7100,1.23501,0.502825,2.45614
7200,1.28102,0.502825,2.54765
7300,1.19305,0.498056,2.3954
7400,1.31917,0.519991,2.53691
7500,1.23286,0.50807,2.42656
7600,1.30916,0.519037,2.52228
7700,1.28603,0.536919,2.3952
7800,1.30892,0.509977,2.56662
7900,1.32704,0.515938,2.57209
8000,1.33109,0.504017,2.64096
8100,1.47295,0.49901,2.95174
8200,1.34897,0.681162,1.9804
8300,1.40595,0.638962,2.20037
8400,1.49894,0.643015,2.33111
8500,1.38497,0.673056,2.05774
8600,1.53184,0.678062,2.25914
8700,1.66297,0.643015,2.58621
8800,1.48797,0.658035,2.26123
8900,1.4739,0.648022,2.27447
9000,1.50394,0.643969,2.33543
9100,1.51205,0.635862,2.37795
9200,1.50704,0.639915,2.35507
9300,1.59287,0.633955,2.5126
9400,1.62888,0.640154,2.54451
9500,1.63412,0.653028,2.50237
9600,1.60193,0.647068,2.47568
9700,1.65296,0.640869,2.57924
9800,1.77193,0.658035,2.69275
9900,1.6582,0.653982,2.53555
10000,1.83797,0.640869,2.86793
